           1   3.5645026790260874E-002   1.0000000000000000        0.0000000000000000     
           2   3.5645029616445452E-002   1.0000000000000000        0.0000000000000000     
           3   3.5645038743555749E-002   1.0000000000000000        0.0000000000000000     
           4   3.5645039863004345E-002   1.0000000000000000        0.0000000000000000     
           5   5.0997661692616561E-002   1.0000000000000000        0.0000000000000000     
           6   5.0997669570220935E-002   1.0000000000000000        0.0000000000000000     
           1   3.4185894963504132E-002   1.0000000000000000        1.0000000000000000E-002
           2   3.4185897972531465E-002   1.0000000000000000        1.0000000000000000E-002
           3   3.4185907222286038E-002   1.0000000000000000        1.0000000000000000E-002
           4   3.4185910044147380E-002   1.0000000000000000        1.0000000000000000E-002
           5   5.2237392007175795E-002   1.0000000000000000        1.0000000000000000E-002
           6   5.2237397950836463E-002   1.0000000000000000        1.0000000000000000E-002
           1   3.2715502127222122E-002   1.0000000000000000        2.0000000000000000E-002
           2   3.2715504337001905E-002   1.0000000000000000        2.0000000000000000E-002
           3   3.2715512652037371E-002   1.0000000000000000        2.0000000000000000E-002
           4   3.2715514222721627E-002   1.0000000000000000        2.0000000000000000E-002
           5   5.3460544785693967E-002   1.0000000000000000        2.0000000000000000E-002
           6   5.3460552074944989E-002   1.0000000000000000        2.0000000000000000E-002
           1   3.1268565458400732E-002   1.0000000000000000        2.9999999999999999E-002
           2   3.1268567852655513E-002   1.0000000000000000        2.9999999999999999E-002
           3   3.1268575347601885E-002   1.0000000000000000        2.9999999999999999E-002
           4   3.1268576808978141E-002   1.0000000000000000        2.9999999999999999E-002
           5   5.4618864860857375E-002   1.0000000000000000        2.9999999999999999E-002
           6   5.4618872201802948E-002   1.0000000000000000        2.9999999999999999E-002
           1   2.9865495049947823E-002   1.0000000000000000        4.0000000000000001E-002
           2   2.9865499963195055E-002   1.0000000000000000        4.0000000000000001E-002
           3   2.9865502774538952E-002   1.0000000000000000        4.0000000000000001E-002
           4   2.9865508006764331E-002   1.0000000000000000        4.0000000000000001E-002
           5   5.5677121558499278E-002   1.0000000000000000        4.0000000000000001E-002
           6   5.5677127158993464E-002   1.0000000000000000        4.0000000000000001E-002
           1   2.8518949533639822E-002   1.0000000000000000        5.0000000000000003E-002
           2   2.8518950883649075E-002   1.0000000000000000        5.0000000000000003E-002
           3   2.8518960764587709E-002   1.0000000000000000        5.0000000000000003E-002
           4   2.8518962342246983E-002   1.0000000000000000        5.0000000000000003E-002
           5   5.6607852887723992E-002   1.0000000000000000        5.0000000000000003E-002
           6   5.6607863403976007E-002   1.0000000000000000        5.0000000000000003E-002
           1   2.7237121830958739E-002   1.0000000000000000        5.9999999999999998E-002
           2   2.7237127333680597E-002   1.0000000000000000        5.9999999999999998E-002
           3   2.7237131042582755E-002   1.0000000000000000        5.9999999999999998E-002
           4   2.7237135931579087E-002   1.0000000000000000        5.9999999999999998E-002
           5   5.7389654233226998E-002   1.0000000000000000        5.9999999999999998E-002
           6   5.7389668317105992E-002   1.0000000000000000        5.9999999999999998E-002
           1   2.6025496691792108E-002   1.0000000000000000        7.0000000000000007E-002
           2   2.6025500645166996E-002   1.0000000000000000        7.0000000000000007E-002
           3   2.6025504864386810E-002   1.0000000000000000        7.0000000000000007E-002
           4   2.6025507865649760E-002   1.0000000000000000        7.0000000000000007E-002
           5   5.8007189112011567E-002   1.0000000000000000        7.0000000000000007E-002
           6   5.8007204716638762E-002   1.0000000000000000        7.0000000000000007E-002
           1   2.4887826391716186E-002   1.0000000000000000        8.0000000000000002E-002
           2   2.4887828705634114E-002   1.0000000000000000        8.0000000000000002E-002
           3   2.4887835819980959E-002   1.0000000000000000        8.0000000000000002E-002
           4   2.4887837020642966E-002   1.0000000000000000        8.0000000000000002E-002
           5   5.8451941471849830E-002   1.0000000000000000        8.0000000000000002E-002
           6   5.8451956101209242E-002   1.0000000000000000        8.0000000000000002E-002
           1   2.3826735261550793E-002   1.0000000000000000        8.9999999999999997E-002
           2   2.3826738408328656E-002   1.0000000000000000        8.9999999999999997E-002
           3   2.3826741207201671E-002   1.0000000000000000        8.9999999999999997E-002
           4   2.3826744129849378E-002   1.0000000000000000        8.9999999999999997E-002
           5   5.8723033111131667E-002   1.0000000000000000        8.9999999999999997E-002
           6   5.8723047545736581E-002   1.0000000000000000        8.9999999999999997E-002
           1   2.2844076827305781E-002   1.0000000000000000       0.10000000000000001     
           2   2.2844079760293321E-002   1.0000000000000000       0.10000000000000001     
           3   2.2844083279383497E-002   1.0000000000000000       0.10000000000000001     
           4   2.2844087310610363E-002   1.0000000000000000       0.10000000000000001     
           5   5.8827623451212535E-002   1.0000000000000000       0.10000000000000001     
           6   5.8827637176828228E-002   1.0000000000000000       0.10000000000000001     
           1   2.1941187700659660E-002   1.0000000000000000       0.11000000000000000     
           2   2.1941190020956316E-002   1.0000000000000000       0.11000000000000000     
           3   2.1941193949838726E-002   1.0000000000000000       0.11000000000000000     
           4   2.1941198910447834E-002   1.0000000000000000       0.11000000000000000     
           5   5.8780575424138878E-002   1.0000000000000000       0.11000000000000000     
           6   5.8780587829095010E-002   1.0000000000000000       0.11000000000000000     
           1   2.1119039455162088E-002   1.0000000000000000       0.12000000000000000     
           2   2.1119041743461141E-002   1.0000000000000000       0.12000000000000000     
           3   2.1119046112593531E-002   1.0000000000000000       0.12000000000000000     
           4   2.1119051377148118E-002   1.0000000000000000       0.12000000000000000     
           5   5.8603329158174094E-002   1.0000000000000000       0.12000000000000000     
           6   5.8603341071510794E-002   1.0000000000000000       0.12000000000000000     
           1   2.0378360315201779E-002   1.0000000000000000       0.13000000000000000     
           2   2.0378362684758223E-002   1.0000000000000000       0.13000000000000000     
           3   2.0378369311053267E-002   1.0000000000000000       0.13000000000000000     
           4   2.0378370729638558E-002   1.0000000000000000       0.13000000000000000     
           5   5.8322113536929787E-002   1.0000000000000000       0.13000000000000000     
           6   5.8322120810189185E-002   1.0000000000000000       0.13000000000000000     
           1   1.9719708874086833E-002   1.0000000000000000       0.14000000000000001     
           2   1.9719712767628819E-002   1.0000000000000000       0.14000000000000001     
           3   1.9719718248096610E-002   1.0000000000000000       0.14000000000000001     
           4   1.9719721680380217E-002   1.0000000000000000       0.14000000000000001     
           5   5.7965880461556193E-002   1.0000000000000000       0.14000000000000001     
           6   5.7965891669309266E-002   1.0000000000000000       0.14000000000000001     
           1   1.9143538788125275E-002   1.0000000000000000       0.14999999999999999     
           2   1.9143540594136803E-002   1.0000000000000000       0.14999999999999999     
           3   1.9143550724050367E-002   1.0000000000000000       0.14999999999999999     
           4   1.9143553617344426E-002   1.0000000000000000       0.14999999999999999     
           5   5.7564215932230010E-002   1.0000000000000000       0.14999999999999999     
           6   5.7564229077741037E-002   1.0000000000000000       0.14999999999999999     
           1   1.8650239224639934E-002   1.0000000000000000       0.16000000000000000     
           2   1.8650240494138492E-002   1.0000000000000000       0.16000000000000000     
           3   1.8650249141967404E-002   1.0000000000000000       0.16000000000000000     
           4   1.8650251483074438E-002   1.0000000000000000       0.16000000000000000     
           5   5.7145632900313194E-002   1.0000000000000000       0.16000000000000000     
           6   5.7145644022486890E-002   1.0000000000000000       0.16000000000000000     
           1   1.8240157756894467E-002   1.0000000000000000       0.17000000000000001     
           2   1.8240160314971488E-002   1.0000000000000000       0.17000000000000001     
           3   1.8240168292000102E-002   1.0000000000000000       0.17000000000000001     
           4   1.8240170575187672E-002   1.0000000000000000       0.17000000000000001     
           5   5.6736309245915405E-002   1.0000000000000000       0.17000000000000001     
           6   5.6736319871927267E-002   1.0000000000000000       0.17000000000000001     
           1   1.7913638308572500E-002   1.0000000000000000       0.17999999999999999     
           2   1.7913641030794122E-002   1.0000000000000000       0.17999999999999999     
           3   1.7913647694035723E-002   1.0000000000000000       0.17999999999999999     
           4   1.7913652618626649E-002   1.0000000000000000       0.17999999999999999     
           5   5.6359320498939929E-002   1.0000000000000000       0.17999999999999999     
           6   5.6359328865062085E-002   1.0000000000000000       0.17999999999999999     
           1   1.7671022551590636E-002   1.0000000000000000       0.19000000000000000     
           2   1.7671024203034912E-002   1.0000000000000000       0.19000000000000000     
           3   1.7671031520688666E-002   1.0000000000000000       0.19000000000000000     
           4   1.7671033464279857E-002   1.0000000000000000       0.19000000000000000     
           5   5.6034266089065039E-002   1.0000000000000000       0.19000000000000000     
           6   5.6034274722532432E-002   1.0000000000000000       0.19000000000000000     
           1   1.7512659883972780E-002   1.0000000000000000       0.20000000000000001     
           2   1.7512662848017682E-002   1.0000000000000000       0.20000000000000001     
           3   1.7512666835126253E-002   1.0000000000000000       0.20000000000000001     
           4   1.7512671088757970E-002   1.0000000000000000       0.20000000000000001     
           5   5.5777165178211581E-002   1.0000000000000000       0.20000000000000001     
           6   5.5777174062623454E-002   1.0000000000000000       0.20000000000000001     
           1   1.7438915900073723E-002   1.0000000000000000       0.20999999999999999     
           2   1.7438916516537995E-002   1.0000000000000000       0.20999999999999999     
           3   1.7438924957266701E-002   1.0000000000000000       0.20999999999999999     
           4   1.7438925957021182E-002   1.0000000000000000       0.20999999999999999     
           5   5.5600523225682236E-002   1.0000000000000000       0.20999999999999999     
